question_id,user_id,course_id,question,content,timestamp,priority,hide,hcp
9023,205783,38,Is it high spikes or the time it takes for BS to go back to &quot;normal&quot;,"I think I have got BS very well controlled but the other evening we went out for a meal and I had steak and chips and a bread roll.  One hour after BS was 8.7.  2 hours after 7.8 (which I understand is non diabetic reading) 3 hours after it was 5.2.  Yesterday, had smaller piece of steak, homemade chips, cooked in beef dripping and fresh cooked in butter mushrooms - one hour after meal reading was 9.4, 2 hours after 6.7.  What I want to know is is it how high the &quot;spike&quot; is that is the most important OR how long it takes for the &quot;spike&quot; to drop to normal range.  My latest HB1aC was 39 which I know is &quot;norma&quot; non diabetic range but if anyone knows the answer to this question it will help me (and probably others) to understand diabetes a bit better.  Is it the &quot;spike&quot; that causes complications or the amount of time the BS reading is high.  I apologise if I've asked similar question before but there is soo much to take in",18/02/2018 11:53,NULL,0,0
9024,310592,3,"What do we do if the nutritional entry for an item is incorrect? I'm comparing the entry for Peet's crisped Kale and all entries are correct except the carbs. the bag easy 2.2g but the stored entry says 5.2g. everything else is correct, so it is the correct item and bag size. ","What do we do if the nutritional entry for an item is incorrect? I'm comparing the entry for Peet's crisped Kale and all entries are correct except the carbs. the bag easy 2.2g but the stored entry says 5.2g. everything else is correct, so it is the correct item and bag size. ",18/02/2018 12:34,NULL,1,0
9025,310592,3,"Beer Question....i'm not a big beer drinker, but if I did, and wanted to make smart choices, Ammi right in thinking the 'light' versions are better then normal beer, and the lo/no alcohol versions are even better?","Beer Question....i'm not a big beer drinker, but if I did, and wanted to make smart choices, Ammi right in thinking the 'light' versions are better then normal beer, and the lo/no alcohol versions are even better?",18/02/2018 16:30,NULL,0,0
9027,233016,38,medication,"I usually take medformin and other medication before breakfast, if I am fasting, it means that I will not take medication and I will not eat.Would this not affect my health.",18/02/2018 20:13,NULL,0,0
9028,309054,4,american values?,am i the only usa resident who is a member of this website?  can you offer a choice of mmol/l AND mg/dl please?,18/02/2018 22:36,NULL,0,0
9029,310592,3,mobile app feedback/issues. where do we report functional issues with the app? ,mobile app feedback/issues. where do we report functional issues with the app? ,18/02/2018 23:04,NULL,1,0
9030,312484,2,How do i add a food item I can't find in search. Itsu-Chargrilled Chicken udon-549 cals ?,How do i add a food item I can't find in search. Itsu-Chargrilled Chicken udon-549 cals ?,19/02/2018 13:49,NULL,1,0
9031,245133,38,My doctor has told me i will always be a diabetic even if my readings are normal because once you have it you will always be classed diabetic even with nomal readings Is this true ?,Always Diabetic?,19/02/2018 18:43,NULL,0,0
9032,311944,16,I didn't finish filling in my food diary for the 19th can you not go back and add meals? If you can will someone tell me how?,Christine Pre dietetic ,20/02/2018 01:37,NULL,0,0
9033,150708,38,How can I go back and look at my measurements for last week? ,Trying to find how I can see my initial measurements from last week,20/02/2018 09:54,NULL,0,0
9034,295044,12,New to Low-carb diet,"This is not a question - I hope that is all right.
I just wanted to share that I have been following a low-carb diet on this program for 1 week and I am really happy. I don't find it difficult at all. I have allowed myself 150g a day and I usually don't have that much. I am not eating crisps and biscuits as snacks anymore, but milky coffee or hot milk seems to be working for me. 
I have lost 2kg in one week . I will never 'diet' as such but this is following a healthy eating plan. I'm not rigid with it and don't feel limited. My blood sugars are better under control and I find I can go much lower without feeling shaky. Whilst eating more carbs, I found anything approaching 7% left me feeling wobbly and needing to eat. Now I'm going below 6 without affect, which is more comfortable. 
I'm excited and happy that this program seems to be working for me :-)",20/02/2018 13:44,NULL,0,0
9035,194019,38,how do I know what macro levels for protein and fats I should be aiming for. My last HBA1C was 83 and I also have quite a lot of weight to loose. Thanks . ,"
",20/02/2018 15:05,NULL,0,0
9036,296602,12,Where m I going wrong?,"First week blood glucose as low as 5.1 one day only. Lost 1.2 kg. Bg has never been lower than 6 since 1.2 kg back on next week. I am hungry quite often, and attempting intermittent fast, 7pm to 10am. Doesn't work every day and quite often have to breakfast around 5am. I have 2 to 3 coffees with double cream, avocado 2/3 days a week, and olive oil and butter in meals daily. Feel better than for a long time. Exercise is not at high level yet, but feel I am improving in energy and mood every day. Too many fat calories, not enough food? Love this forum, it looks at aspects U would never go to on my own. Thank you everyone for that.",20/02/2018 20:28,NULL,0,0
9037,310592,3,"Suggestions to keep protein in check?
I work and stay away and have been doing this for a week.or so now and love it. cutting the carbs is easier than I thought it would be. However, I just want to make sure I don't over do it in the protein, as I'm eating more meat. I'm 18st 8lbs and 6ft tall and trying to keep my carbs below 30 (keto, hopefully)and protein below 50. This is hard when I'm staying away, so some suggestions for evening meals would be grateful. Its usually takeaways, so grilled chicken with salad is easy as is Foo Yung. love them both, but looking for alternatives.

Thanks","Suggestions to keep protein in check?
I work and stay away and have been doing this for a week.or so now and love it. cutting the carbs is easier than I thought it would be. However, I just want to make sure I don't over do it in the protein, as I'm eating more meat. I'm 18st 8lbs and 6ft tall and trying to keep my carbs below 30 (keto, hopefully)and protein below 50. This is hard when I'm staying away, so some suggestions for evening meals would be grateful. Its usually takeaways, so grilled chicken with salad is easy as is Foo Yung. love them both, but looking for alternatives.

Thanks",21/02/2018 13:11,NULL,0,0
9038,108290,27,About the program,How can I begin the program again?  I am in the 10th week but I did not followed it properly,22/02/2018 10:46,NULL,1,0
9039,306314,6,Can I eat pork dripping,Can I eat pork dripping?,22/02/2018 15:58,NULL,0,0
9040,311944,16,Best nice low carb snacks,Hi can anyone suggest some really nice snacks I hate yoghurt and can't eat nuts sick of blueberries,22/02/2018 16:19,NULL,0,0
9041,137394,38,Is there one glucose  meter that  is more accurate  than the rest that anyone can recommend please,Glucose meters,22/02/2018 18:46,NULL,0,0
9042,134172,38,Settings ,How do you know what to set your protein and fat settings to ? ,22/02/2018 19:47,NULL,0,0
9043,266492,38,ideas for low carb breakfast and lunch that I can eat at work,"I very rarely feel hungry so find it hard to eat properly, Doctor is aware but doesn't seem that concerned, I cant eat as soon as I get up so tend to eat at my desk, am fed up with yoghurts, fruit and oats, I like breakfast cereal but need one that is low carb and low sugar, I also tend to graze and eat lots of fruit,have lost my motivation and need to get it back - HELP PLEASE",22/02/2018 20:09,NULL,0,0
9044,43078,38,submitting earlier blood sugars,need to start my blood sugar results for an earlier month or two how do i do this please,23/02/2018 10:49,NULL,0,0
9045,311944,16,"Can you help I want to go back tweek yesterday food diary go on history Change the 
Date and all I get is a colourful graph not the
Food diary ",Food diary,23/02/2018 11:54,NULL,0,0
9046,252578,38,Grams of protein &amp; Fats,"I'm doing the low carb program for quite a while now, and have about 100gr carbs a day. But I want to look more in to the proper protein and fat intake. I see a lot of percentage levels, confuses me.
But are there any general goals in grams of fats and proteins?
I thought about 50gr of fats? How much protein? Higher or lower than the fats a day? 

In the food diary if you take the low carb option you get 100 grams each, isn't that much?

Thanks!
(pre-diabetes and looking for weight loss)",23/02/2018 13:37,NULL,0,0
9047,313154,3,How to put on muscle whilst on LCP?,Thin outside/fat inside. Diagnosed T2 and bowel cancer 9 months ago. Lost 10kg due to cancer and now recovering well. Put on 4kg but still 6kg short of my &lsquo;normal&rsquo; slim weight. Gym 3 times a week but weight has plateaued. Is it as simple as more fat and protein?,23/02/2018 22:19,NULL,0,0
9049,311944,16,History ,"I can not access my food diary history just a coloured graph co
Just",24/02/2018 08:52,NULL,1,0
9051,314356,28,40 day challenge,is there a way to add recipes to the food diary?,24/02/2018 11:19,NULL,1,0
9052,236831,38,Sex enhancement,Can I take sex enhancement drugs to correct quick ejaculation and weak erection?,26/02/2018 01:08,NULL,0,0
9053,289811,12,Navigating the website,"How can you remove the dashboard from the left hand side of the screen?
I saw a recipe listed in an article but there was no actual recipe or link to the recipe. How do I find it?
I'm finding it frustrating to learn this site. ",26/02/2018 21:43,NULL,0,0
9054,309153,5,Food diary,Can you save a favourite meal to avoid having to re-enter all ingredients?,27/02/2018 10:20,NULL,0,0
9055,309153,5,Calories,Is there a calorie target for this programme or is it solely based on a carb target? I see that the alternative 8 week blood sugar diet has a target of 800 calories per day which seems low if we are eating more fats.,27/02/2018 11:28,NULL,0,0
9056,315663,15,I am prediabetic and have no problem with lunches and dinner but I am struggling with simple everyday food for breakfast. I don't have time to cook elaborate breakfasts so dies anyone have any straight forward breakfast ideas. I find things like grout and fibre and yogurt seem to give my quite high glucose levels.,Breakfast ideas,27/02/2018 22:14,NULL,0,0
9057,315842,15,How many carbs is considered low carb or very low carb,As above,27/02/2018 22:39,NULL,0,0
9058,314691,3,which cal figure is right?,"if I look at the daily food diary I get 2145 kilo-calories in the circle. if I go to the history page and look at the same day, I get something like 1750 cal. How come? ",28/02/2018 03:27,NULL,0,0
9059,314691,3,cal or kcal,"in the food diary circle, the figure in the circle is in kilo-calories, in the history the daily total is in calories. shouldn't the figure in the circle be cal instead of kcal?",28/02/2018 03:29,NULL,0,0
9060,314691,3,test results HbA1c,&quot;Louise&quot; asks me to input my HbA1c test results. where do I have to do that?,28/02/2018 03:35,NULL,0,0
9062,316128,28,What calories and macros do I follow to lose weight ?,"I&rsquo;m new how do I lose weight on this ? I can&rsquo;t see any goal calories or macros ?
Help 
I just saw we go by just counting carbs but we can gain weight just counting carbs ? Surely itâ€™s wise to count fat and protein too ?
Thanks ",01/03/2018 00:03,NULL,0,0
9063,310592,4,"Dual Monitor recommendations please?

Hi guys, can you recommend a glucose and ketone monitor please?  good all round, including ease of access for strips etc. Also, any that do the actual test on your mobile with an attachment? I've seen one. by MyDario, but that is glucose only. cheers, Kam","Dual Monitor recommendations please?

Hi guys, can you recommend a glucose and ketone monitor please?  good all round, including ease of access for strips etc. Also, any that do the actual test on your mobile with an attachment? I've seen one. by MyDario, but that is glucose only. cheers, Kam",01/03/2018 08:58,NULL,0,0
9064,183949,38,How do I calculate my HbA1c figure ,"How do I calculate my HbA1c figure please? I am so excited that after following the Low Carb diet my Blood Glucose levels have come down to 5.7mmol/L after only 10 days, so I would like to calculate daily to boost my success and hopefully crack diabetes on the head. Is there a calculator on this site or on the internet anywhere?",01/03/2018 10:47,NULL,0,0
9065,123402,38,why HbA1c gone up,"6 months on LCHF. At 3 months droped to 41 latest 47. This last 3 months covered Christmas, whilst carbs controlled food different blood test higher. Since January had a cold for 3 weeks bloods up for over 4 weeks. Has gone back over last 3 weeks. Could these explain increase? Still on 500 metformin twice a day.",01/03/2018 15:36,NULL,0,0
9066,8305,38,Low carb Birthday cake,"Hi there was a recipe for a low carb Birthday cake by Dr Jen Unwin in the lifestyle section recently., I now can&rsquo;t find it or any of the things I had previously marked as favourites. Where might I find it was going to make it for my birthday on Monday! Any help would be appreciated. 
Thanks Janice ",01/03/2018 20:17,NULL,0,0
9067,311341,4,Ladies! Have any of you found changes in hormones/time of month on LCHF/Keto diet?,Ladies! Have any of you found changes in hormones/time of month on LCHF/Keto diet?,02/03/2018 07:46,NULL,0,0
9068,316569,2,Just diagnosed type 2 &amp; floundering,"Apparently my HbA1c is 72 (having been 43 a year ago). Seems the doc's advice to eat brown rice/bread instead of white, and low sugar was a waste, Now hoping lowcarb diet will reverse things so I can avoid metformin (don't want the D&amp;V and nausea side effects). Have now been told to eat less carbs and come back in a month when they will do another HbA1c to establish if I am going in right direction. No mention of whether I should be doing blood glucose testing - should I? Will it help me to get a handle on what works for me? What equipment do I need to get?
Any advice welcome as just can't get my head round things.",02/03/2018 15:29,NULL,0,0
9069,316683,2,Diabetic neuropathy symptoms,neuropathy ,03/03/2018 00:22,NULL,0,0
9070,232175,38, Graphs,"Since your system changed I seem to have lost the graphs for weight, FBG and BP.
I cannot change the dates so that I and my practice nurse can see the history. The readings are still there on the right hand side.",03/03/2018 08:17,NULL,1,0
9072,65994,38,"Hello all, I was diagnosed In January T2 with a reading of 8.1. The Dr prescribed Metformin twice a day, but really gave me no other advise, not even when to go back. I was totally shocked and felt panicked and confused as to where to start. I found your web page and it&rsquo;s been my bible ever since. On the fourth day on meds I began to feel really unwell and odd during the morning so much so that I thought I was going to pass out and I took my BG and it was 2, thanks to your page I realised it was a hypo and knew what to do, the same happened again in the evening so I rang the Dr and he said it was because I was doing the HFLC diet and had not eaten enough, well I wish he had told me that before. I came off the meds to try and control it myself and since then have followed the Low Carb Programme to the letter, unfortunately after 6weeks I&rsquo;m still having general readings of 7/8.5, I feel so disappointed that my BS isn&rsquo;t dropping, and slightly scared that I&rsquo;m doing myself damage, am I expecting too much too soon, or should I just give in and go back on the meds, I would appreciate any advise you can give me. 
",Trouble controlling bloods ,03/03/2018 14:09,NULL,0,0
9073,310275,19,Food entries,I made my own butternut squash soup from a slimming world recipe - the food data base had nothing I could chose to accurately describe my soup. Also I had fresh raspberries for breakfast with 0% greek yoghurt yet your data base would not recognise. I am beginning to regret signing up to this.,03/03/2018 17:08,NULL,1,0
9074,86561,38,Lapsed user,How do I start over recordng my data. I'm currently shown as on week 16 but need to start again,03/03/2018 17:41,NULL,0,0
9075,128260,38,I am on steroids for vasculites. I take metformin and gliclazide for diabetes. My blood monitor no longer gives a reliable reading. How can I monitor my sugar levels?,Steroids,03/03/2018 18:41,NULL,0,0
9076,316569,2,Food diary - snacks,"I want to add something to my food diary in the food section (my weekly treat of 2 squares of Lindt 70% chocolate). It shows in the list of things on your database but I can't select them/add them to my diary. What am I doing wrong?

Also the export function on the food diary is broken - it gives the file a .xlsx extension which means it should open with MSExcel but then says it's a Firefox HTML document. If you then go down the road of telling it to open with something else, Excel is not presented as one of the alternatives.",03/03/2018 20:03,NULL,1,0
9077,209520,37,Is there a nutritional constituents lists for individual food items,I have some recipes I want to include in my diet but don't know where to find the nutritional content for these recipes,04/03/2018 15:24,NULL,0,0
9078,147037,38,Reset,Hi I registered on here a while ago but did not start the program. I am now ready to but it says I am on week 16 can this be reset?  Thanks,04/03/2018 16:31,NULL,0,0
9079,317255,28,Newbie!,I have just paid to join the program today but the app won&rsquo;t let me log in. This was the main feature I was wanting to use for extra support etc. I&rsquo;m struggling to see how or who I contact about this. Can anyone help please? Thank you!,04/03/2018 17:05,NULL,1,0
9080,54432,38,Breakfast,"If I eat porridge my blood sugars go mental. But, I can't take fried food at 08:00. So what am I left with that doesn't involve shopping for dozens of fancy food items and cookery skill way beyond my paygrade.",04/03/2018 23:47,NULL,0,0
9081,219068,38,I need to cancel all my entries &amp; start this program again,"I need to reset all my entries and start the program again, how can I do this. I cannot get the edit option to work and the program thinks I`m on week 16. Help !",04/03/2018 23:57,NULL,0,0
9082,43277,38,Reset account &amp; Email Update ,"Is it possible to reset my account? I began this programe a while ago but need to start from level 1 again. I also need to update my email, is this possible also? ",05/03/2018 13:02,NULL,0,0
9083,240775,38,Bolusing for protein and fat,"Hi, I'm Type 1 Diabetic and usually carb count (ratio is 1:10g).  Since going low carb I am needed more help on knowing how to bolus correctly for protein and fat content.  I am noticing spikes in my sugars when I bolus just for carbs.",05/03/2018 13:56,NULL,0,0
9084,209520,37,How do you add a named recipe to food diary from one of your resources?,I want to feed totals from a recipe to the food diary but cant seem to do this,06/03/2018 08:15,NULL,0,0
9085,8305,38,"Not a question, but brilliant results","I have just come back from my annual diabetes review with my new diabetes doctor who I was quite anxious about seeing, as I was not sure how he might react to me following an LCHF lifestyle which I began in late September 2017.
I couldn't have been more surprised. He is fully supportive of the LCHF lifestyle! He congratulated me on my weight loss and said my HbA1c was superb at 37mmol! I am in normal range for someone without diabetes!
My lipids have gone up and I asked if I should perhaps cut out some of the fats, to which he said &quot;I don't want you worrying about fats, it the carbohydrates we need to target. Go as low with the carbs as you want to, you will get what you need from all the food that you are eating!&quot;
I can't tell you how thrilled I am. I am going to be retested in six months and if my results remain this good, I will be taken off all my meds. Yeah!! He said he is certain that my numbers will be better again by that time. He also acknowledged how hard it is to go low carb, but said &quot;You are living proof it works&quot;.
I have had diabetes 20 years, this is just amazing.
Thank you so much for this program and to all those of you that have answered my questions.
I almost can't wait for the next six months!!!

Janice ",06/03/2018 18:14,NULL,0,0
9086,212568,38,How do I reset my A1c? I&rsquo;m just starting out and I posted an incorrect value?,A1c,07/03/2018 00:56,NULL,0,0
9088,301538,11,im off on hoilday to spain any good tips on nice foods to eat and what to avoid.,im off on hoilday to spain any good tips on nice foods to eat and what to avoid.,07/03/2018 20:31,NULL,1,0
9089,301538,11,im off to spain on sunday looking for foods to eat and avoid hate tapas foods.,im off to spain on sunday looking for foods to eat and avoid hate tapas foods.,07/03/2018 20:31,NULL,0,0
9090,301652,36,New &amp; Confused !,Hello Everyone I just signed up this evening after feeling rotten all day. I began my own version of Low Carb living 4 weeks ago but after reading some of the discussions here I know I have yet to get it right.  If anyone else is in the same position as me I would love to hear from you. I am in a wheelchair after having a stroke so exercise is almost impossible - would anyone out there like to prove me wrong - please!!!??  I am also overweight after 3 years of inactivity. Would love to hear from anyone in Low Carb Land. Thank You,07/03/2018 23:38,NULL,0,0
9091,317567,15,Is there anyway to enter decimal points while entering food. For example an item I want to add only has the option of 100g. I ate 50 gram. So I need to add 0.5 units. I&rsquo;m unable to use a decimal. I&rsquo;m also unable to change the 100g to anything else.,Entering food,08/03/2018 07:35,NULL,0,0
9092,315842,16,How much protein,"I am wondering how much protein is acceptable on a low carb diet. Having 40 -50 grams of carb is no problem , but in keeping to 1000 calories it seems that I am having to eat high protein levels. I would not want to eat too much fat and exercise swim / gym cardio /golf most days. So how much protein would be the max recommended.",08/03/2018 12:24,NULL,0,0
9093,317988,2,Strange calculations.?,Strange calculations.?,08/03/2018 13:34,NULL,1,0
9094,85997,38,"How do you add what you ate for breakfast, lunch, supper?",Adding foods,08/03/2018 20:46,NULL,0,0
9095,318014,15,"Hi all I&rsquo;m a newbie here. I&rsquo;ve got my carbs down to 100g ( ave). Question , where do I get energy from? I&rsquo;m a cyclist and used carbs/sugar drinks for energy whilst out. 
Thanks ","Hi all I&rsquo;m a newbie here. I&rsquo;ve got my carbs down to 100g ( ave) a day. Question , where do I get energy from? I&rsquo;m a cyclist and used carbs/sugar drinks for energy whilst out. 
Thanks ",08/03/2018 21:01,NULL,0,0
9096,298432,12,Protein bars and Peanut Allergy,I am allergic to ALL nuts and have a hard time finding a protein bar. I use to consume &quot;Glucerna Bars' but they too now have some nuts in them. Can you recommend any alternatives?  Thank You.  ,09/03/2018 18:49,NULL,0,0
9097,276729,38,"I am making my own juice, eg, 1 apple, ginger, lemon, broccoli, kale spinach, how do I find the carbs and account for them? Thanks",Home juicing- carb count,10/03/2018 08:25,NULL,0,0
9098,317244,15,"Hi all, I'm trying to add in what I ate yesterday but it keeps on adding that to today's meals, even when I go to yesterday's add in. How do I sort that out?","Hi all, I'm trying to add in what I ate yesterday but it keeps on adding that to today's meals, even when I go to yesterday's add in. How do I sort that out?",10/03/2018 08:49,NULL,1,0
9099,227444,38,testing blood sugar,what should I be aiming for?,10/03/2018 11:19,NULL,0,0
9100,227444,38,Fasting,How long should I fast and how often?,10/03/2018 11:36,NULL,0,0
9101,263142,2,Where can I download app,"Where can I download your app
",10/03/2018 12:52,NULL,0,0
9103,317282,29,Snacks,What&rsquo;s is best on the eating programme to snack on that is also low carbs ?,11/03/2018 15:17,NULL,0,0
9104,318579,15,Is fiber and carbs,Do you subtract the fiber from the carbs to get &lsquo;total carbs&rsquo; under this low carb program?,11/03/2018 20:39,NULL,0,0
9105,3325,38,Close Account,Does anyone know how to close down an account? I've asked in the help section but got know reply. Just want to get rid of this account I accidentally created.,12/03/2018 12:29,NULL,0,0
9106,186613,2,Where are the menu plans free to download ,Downloads ,12/03/2018 22:52,NULL,0,0
9107,317914,28,Low carb and intermittent fasting,Can I combine low carb and intermittent fasting? By 'fasting' I mean postponing my breakfast (breaking my fast) until 1 o'clock in the afternoon.,13/03/2018 06:30,NULL,0,0
9108,67279,38,Can I add a home called meal to the database?,"
",13/03/2018 17:54,NULL,0,0
9109,313780,5,Hi all is porridge bread ok I make it with porridge oats and natural  yougart 2 spoons of baking flour,Hi all is porridge bread ok I make it with porridge oats and natural  yougart 2 spoons of baking flour,13/03/2018 20:04,NULL,0,0
9110,17616,38,Carbs,How do you work out the carb value of any food.,13/03/2018 21:00,NULL,0,0
9111,314296,19,Skin Care for dry hands,"Does anyone have experience to share on caring for skin with prediabetes? I  like to work in the yard and my hands are uncomfortably dry. Could be for some other reason, but I'd appreciate your advice.",13/03/2018 22:28,NULL,0,0
9112,311806,6,What&rsquo;s a low cab diet?,Low cab diet,13/03/2018 23:08,NULL,0,0
9113,318033,16,Hello. When will I be able to connect this App with MyFitnessPal? Will it be linking with other Apps such as Apple Health and Watch?,App connections ,14/03/2018 01:39,NULL,0,0
9114,317945,3,My HbA1c is 51 or 6.8 where do I track this please ,HbA1c ,14/03/2018 10:39,NULL,0,0
9115,75378,38,Eggs as breakfast,Eating daily two eggs in breakfast is it good for type 2 diabetic who is obese?,14/03/2018 14:27,NULL,0,0
9116,302906,11,iPhone app log in?,I&rsquo;m still waiting for the iPhone app to let me log in with the same details as for this website. I&rsquo;ve just updated the app and still get the same &lsquo;incorrect password&rsquo; message. Am I missing something?,14/03/2018 15:18,NULL,0,0
9119,319187,15,Where is my 7 day diet plan?,Can&rsquo;t identify where to download my 7 day plan from.,14/03/2018 20:36,NULL,0,0
9120,43078,38,print out...,am I able to make a print of all result  for review by my diabetic nurses instead of me  writing it all out?.,14/03/2018 20:40,NULL,0,0
9122,262938,38,Food list,Have You got a printable list of foods that you can eat India diet and food to avoid.,16/03/2018 10:21,NULL,0,0
9123,319187,15,Good idea ..,"The app is a brilliant idea, worthy of further development, but really do not think there should be a charge for it,  and given the fact that there are free apps out there such as SparkPeople. 

 It&rsquo;s not the easiest app to navigate, items don&rsquo;t always appear in the most logical places.   Perhaps give more prominence to the location of meal plans and recipes and facilitate print from the android version.

I discovered when browsing that the recipes are American as thought the app had been generated by Diabetes UK.  Use of the word cilantro was a bit of a give away.  The recipes are also available free of charge from www.allrecipes.com.

I will watch the lessons but find it too faffy for everyday use.",16/03/2018 11:50,NULL,1,0
9124,264816,38,Slimming world and prediabetes,"GP recommended Slimming World diet to
 my friend who was overweight with high blood sugar. He has lost weight and reversed his diabetes reading to normal, but this diet has unlimited &quot;good&quot; carbs, like baked potato, whole meal bread and pasta. So why does diabetes.co.uk advise the low carb diet, rather than overall reduced calories?",16/03/2018 12:09,NULL,1,0
9125,319466,2,I cant access the app,I have downloaded the app having already paid &pound;29.99 but iTunes appear to be requesting another payment.  What am I doing wrong.,16/03/2018 18:14,NULL,0,0
9126,317945,3,"Shall I give up fruit? 
",Fruit,16/03/2018 19:15,NULL,0,0
9127,317945,3,Is alcohol really bad,Alcohol ,16/03/2018 19:18,NULL,0,0
9128,84022,38,Food diary,"When entering what you have eaten can you amend the calories, carbs etc",16/03/2018 19:27,NULL,0,0
9129,128406,38,What&rsquo;s the best veggie protein to meal prep?,"Gym 
",16/03/2018 23:29,NULL,0,0
9130,319630,2,Admins where do we report bugs in the site?,"I found two bugs so far how do we report to the developers etc.
The verify email address contains a button that says &quot;change password&quot; not &quot;verify email&quot;
Deleting an item from one of the lists (medication I think) produces the confirmation message about sleep periods being deleted.",17/03/2018 11:58,NULL,1,0
9131,35424,38,Food item not found ,How can I add a food item to my food diary if it does not come up in any search?,17/03/2018 12:52,NULL,1,0
9132,317914,29,What should I do about writing a profile?,I have really started this for my son who is 19 and has Type 1 Diabetes. My husband who has Type 2 will also benefit as will my 2 older children (who have homes of their own) and myself. I don't feel that I am justified in putting my son's information on the profile because he is not actually using the website at the moment although I hope that he will eventually when he begins to see the benefits. I can't really put my information on the profile because I don't have diabetes and I am doing this for other people.,17/03/2018 19:44,NULL,0,0
9133,35424,38,Food diary sync?,It would be very helpful if the entries I make in the food diary on my pc also appear in my food diary on the app.   Are there plans to sync these?,17/03/2018 20:54,NULL,1,0
9134,275318,38,Low Carb Low Sugar - how to stop losing weight?,"I've been following a low carb/low-sugar diet since September 2017, following a pre-diabetes diagnosis, and have lost 3 stone. I'm going to aim to get to 11 stone, which is the mid-point weight for my height. My question is, when I reach my goal weight, what is the best way of maintaining that and not losing any more? My dietary changes have become almost ingrained!",18/03/2018 13:53,NULL,0,0
9135,308890,9,Store Cupboard Ingredients,"I am sure that somewhere on here I have seen a PDF of typical foods/ingredients to have in the cupboard, does anybody have a link to it, please :-) ",18/03/2018 14:30,NULL,0,0
9136,183949,38,My Cholesterol level came out at 6.6 is this high,My Doctor's surgery just rang me to alter my diabetic clinic appointment and I asked for the results of my recent blood test.  I was surprised that my Hba1c had only come down slightly from 55 to 51 but I have only in the past 5 weeks started this Low Carb Diet.  I have no unhealthy fats in the house but stopped taking Simvastatin  in January when I discovered it was making me very ill. I am now being told that my cholesterol score has gone up to 6.6.  I have read all the details about Statins and how they can harm you and to be quite honest I was so ill on them I ended up sitting in a chair waiting for a heart attack.  Since I have stopped taking them I am as fit as a fiddle and walking 5 miles a day too.  I am managing to keep my carbs under 40g a day and my early morning Blood Glucose test comes out in the region of 5.4 - 6.4 mmol/L. So is this slightly elevated Cholesterol figure too high as I am sure I will never take another statin as long as I live?,19/03/2018 16:24,NULL,0,0
9138,320077,2,Confused,Newbie,19/03/2018 19:31,NULL,0,0
9139,318607,3,Low carb food? ,Is there a link or somewhere I can go to get a list of low carb food - also what is the allowance of low carb food that can be eaten in one day,20/03/2018 15:43,NULL,0,0
9140,296602,12, Should I get out the breadmaker?,Lidl are not producing high protein rolls at present. Has anyone had success with homemade bread?,20/03/2018 19:45,NULL,0,0
9141,250145,38,Is there anywhere to log exercise activity?,Exercise ,20/03/2018 20:32,NULL,1,0
9142,68128,38,"Why no decimal point when adding blood readings mg?
","
Readings 
Mg ",20/03/2018 22:06,NULL,1,0
9143,292451,38,Insukin resistence,"As an Tpye 2 diagnosed 20 years ago and never overweight I always understood the problem to be underproduction of insulin by the pancreas. I have been treated with gliclacide and metformin which kept my BG relatively low but more recently swapped the gliclazide for a low dose of basal insulin, LCHF has made the BG levels more stable and reduced the  metformin dose.. However I am losing weight and this is worrying. I am eating fat and don't want to increase this so have upped the carbs a bit. Still don't understand insulin resistance and douby that I suffer from it.",21/03/2018 12:07,NULL,0,0
9144,319898,2,Supper or not to supper????,If I have supper my bg reading is lower in the Morning is this right? Pls ,21/03/2018 15:05,NULL,0,0
9145,308890,9,Lidl high protein roll - Good or Bad?,"I have started using these rolls, very low carbs at 9.8, Calories 298 and 14.3 grams of fibre per roll.

However, bread is high for GI and GL. 

Does this mean I should avoid these rolls due to the GI &amp; GL?

I am assuming that Low GI, GL &amp; low carbs are the ideal way to go, but the odd treat like a roll would be a welcome treat :-).

Its a sad job in life when I now consider a roll to be a treat in life :-)

I am not on medication as yet, I have been given 3 months to see if I can bring levels down through diet and exercise.

Thanks in advance - John

 ",21/03/2018 17:25,NULL,0,0
9146,316569,4,Salad and odd BG reading,"Diagnosed a couple of weeks back (HbA1c of 7.2%) and trying to manage/reverse by diet only instead of going down metformin route.
BG reading first thing of 6.3mmol then had meat &amp; salad for breakfast. According to food diary it worked out at Carbs 15.7g Cals 394.5kcal Protein 16.5g  Tot fat 29.2g  Sat fat 4.8g 
Took another BG reading 2.5 hours after breakfast - 17.3mmol.
And then another 4.5 hours after - 7.5mmol

I was surprised at the 17.3 reading as when I've tested previously a couple of hours after eating (though granted different foods) readings have been nowhere near as high. AND I didn't expect salad and meat to cause such a rise.
Am I missing something here?",21/03/2018 19:50,NULL,0,0
9148,186613,3,Carbs v Fats ,"When on a low carb diet, is it fine to have full fat plain yogurt and what type of spread, butter, olive oil sunflower ? Understand that Fat has more calories per gram hope u can clear this, bit confused ",22/03/2018 22:25,NULL,0,0
9149,316075,5,How do I peel iceberg lettuce?,"The low carb program tells me I should eat roll-ups made with iceberg lettuce leaves. I've seen a Chinese chef in a restaurant take the individual layers off perfectly. All the photos I see are of rollups made with perfect lettuce leaves. When I try it, my lettuce fragments aren't big enough to rollup an olive. Any advice?",23/03/2018 05:59,NULL,0,0
